line,section_name,section_artist,song_name,artist_name,song_lyrics_url,album,track_number,album_year
"I'ma own so many belts, only place they can hit me is below 'em",Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"Homie, I know I'm never gonna be the same without you",Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"I never woulda came in this game, I'm goin' insane without you",Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"Matter fact, it was just the other night had another dream about you",Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"You told me to get up, I got up, I spread my wings and I flew",Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"You gave me a reason to fight, I was on my way to see you",Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"You told me, ""Naw, Doody, you're not!""; layin' on that table, I knew",Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"I was gonna make it; soon as you said, ""Think of Hailie"" I knew",Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
There wasn't no way that I was ever gonna leave them babies; and Proof,Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
Not many are lucky enough to have a guardian angel like you,Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"Lord, I'm so thankful, please don't think that I don't feel grateful, I do",Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
Just grant me the strength that I need for one more day to get through,Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"So, homie, this is your song, I dedicate this to you",Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"I love you, Doody",Verse 2,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"The days are cold, livin' without you",Chorus,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"The nights are long, I'm growin' older",Chorus,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"I miss the days of old, thinkin' about you",Chorus,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"You may be gone, but you're never over",Chorus,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"And it don't stop, oh-oh",Bridge,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"And it don't quit, oh-oh",Bridge,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"And it don't stop, oh-oh",Bridge,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"And it don't quit, oh-oh",Bridge,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"And I miss you, oh-oh",Bridge,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"I just miss you, oh-oh",Bridge,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"I just miss you, oh-oh",Bridge,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
"Homie, I'll never forget you, no",Bridge,Eminem,You’re Never Over,Eminem,https://genius.com/Eminem-youre-never-over-lyrics,Recovery,16,2010-06-18
You don't own me,Intro,Eminem & Lesley Gore,Untitled,Eminem,https://genius.com/Eminem-untitled-lyrics,Recovery,17,2010-06-18
"Nah, man—not quite finished yet",Intro,Eminem & Lesley Gore,Untitled,Eminem,https://genius.com/Eminem-untitled-lyrics,Recovery,17,2010-06-18
I'm not just one of your many toys,Intro,Eminem & Lesley Gore,Untitled,Eminem,https://genius.com/Eminem-untitled-lyrics,Recovery,17,2010-06-18
"Ha-ha, woo!",Intro,Eminem & Lesley Gore,Untitled,Eminem,https://genius.com/Eminem-untitled-lyrics,Recovery,17,2010-06-18
"Girl, I think you just might've tried to pull a motherfuckin' fast one, I'm mad",Verse 1,Eminem & Lesley Gore,Untitled,Eminem,https://genius.com/Eminem-untitled-lyrics,Recovery,17,2010-06-18
You just hurt my goddamn feeling and that was the last one I had,Verse 1,Eminem & Lesley Gore,Untitled,Eminem,https://genius.com/Eminem-untitled-lyrics,Recovery,17,2010-06-18
Does this look like an arcade? Tryna play games? See this saw blade?,Verse 1,Eminem & Lesley Gore,Untitled,Eminem,https://genius.com/Eminem-untitled-lyrics,Recovery,17,2010-06-18
See this silhouette of a stalker in your walkway? Better cooperate,Verse 1,Eminem & Lesley Gore,Untitled,Eminem,https://genius.com/Eminem-untitled-lyrics,Recovery,17,2010-06-18
Or get sauteed and rotisseried while you're hog-tied,Verse 1,Eminem & Lesley Gore,Untitled,Eminem,https://genius.com/Eminem-untitled-lyrics,Recovery,17,2010-06-18
